"Construct","uM.x","mBU_corrected","uM.y","mBU_predicted"
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.170735264747069,1.31045531819222
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.191791026167249,1.3578489207403
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.215443469003188,1.40176645706124
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.242012826479438,1.44203331979194
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.271858824273294,1.47854249903782
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.305385550883342,1.51124424404533
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.343046928631492,1.54013476911143
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.385352859371053,1.56524443871838
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.432876128108306,1.58662728028526
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.486260158006535,1.60435128076095
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.546227721768434,1.61849025494217
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.613590727341317,1.62911751432752
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.689261210434969,1.63630090361037
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.774263682681127,1.64009939584863
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.869749002617783,1.64056104086206
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,0.977009957299225,1.63772214632576
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,1.09749876549306,1.63160752085554
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,1.23284673944207,1.62223176496744
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,1.38488637139387,1.60960141473421
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,1.55567614393047,1.59371798987422
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,1.74752840000768,1.57458168820246
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,1.96304065004027,1.55219580737517
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,2.20513073990305,1.52657160777203
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,2.47707635599171,1.49773368202645
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,2.78255940220713,1.46572540848825
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,3.12571584968824,1.43061440378674
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,3.51119173421513,1.39249767039849
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,3.94420605943766,1.35150607111667
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,4.43062145758388,1.30780788299411
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,4.97702356433211,1.26161099678217
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,5.59081018251222,1.21316355303064
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,6.28029144183425,1.16275275373046
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,7.05480231071865,1.11070172732651
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,7.92482898353917,1.05736436429825
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,8.90215085445039,1.00311864640726
"VHL_R69Q SMARCA2_WT",5,1.39739894861015,10,0.948358111840435
"VHL_WT SMARCA2_E1420S",0,0,1e-04,0.00404857924848583
"VHL_WT SMARCA2_E1420S",0,0,0.000112332403297803,0.00454741016365974
"VHL_WT SMARCA2_E1420S",0,0,0.000126185688306602,0.00510800659520568
"VHL_WT SMARCA2_E1420S",0,0,0.00014174741629268,0.00573727589319596
"VHL_WT SMARCA2_E1420S",0,0,0.000159228279334109,0.00644399432797749
"VHL_WT SMARCA2_E1420S",0,0,0.000178864952905744,0.00723760701952253
"VHL_WT SMARCA2_E1420S",0,0,0.000200923300256505,0.00812881169329192
"VHL_WT SMARCA2_E1420S",0,0,0.000225701971963392,0.00912956982865607
"VHL_WT SMARCA2_E1420S",0,0,0.000253536449397011,0.0102532989460785
"VHL_WT SMARCA2_E1420S",0,0,0.00028480358684358,0.0115150473154527
"VHL_WT SMARCA2_E1420S",0,0,0.000319926713779738,0.0129316894740372
"VHL_WT SMARCA2_E1420S",0,0,0.000359381366380463,0.0145221483623312
"VHL_WT SMARCA2_E1420S",0,0,0.000403701725859655,0.016307719924124
"VHL_WT SMARCA2_E1420S",0,0,0.000453487850812858,0.0183120811752962
"VHL_WT SMARCA2_E1420S",0,0,0.000509413801481638,0.0205615972637537
"VHL_WT SMARCA2_E1420S",0,0,0.000572236765935022,0.0230861097385999
"VHL_WT SMARCA2_E1420S",0,0,0.000642807311728432,0.0259193385381103
"VHL_WT SMARCA2_E1420S",0,0,0.000722080901838546,0.0290983582551301
"VHL_WT SMARCA2_E1420S",0,0,0.000811130830789687,0.0326648706109853
"VHL_WT SMARCA2_E1420S",0,0,0.000911162756115489,0.036665476562299
"VHL_WT SMARCA2_E1420S",0,0,0.00102353102189903,0.0411521326780492
"VHL_WT SMARCA2_E1420S",0,0,0.00114975699539774,0.046183220825162
"VHL_WT SMARCA2_E1420S",0,0,0.00129154966501488,0.0518231452948708
"VHL_WT SMARCA2_E1420S",0,0,0.00145082877849594,0.058144161265422
"VHL_WT SMARCA2_E1420S",0,0,0.00162975083462064,0.0652265257390282
"VHL_WT SMARCA2_E1420S",0,0,0.00183073828029537,0.0731594112520217
"VHL_WT SMARCA2_E1420S",0,0,0.00205651230834865,0.0820417840466688
"VHL_WT SMARCA2_E1420S",0,0,0.00231012970008316,0.0919833285311562
"VHL_WT SMARCA2_E1420S",0,0,0.00259502421139974,0.103105315405953
"VHL_WT SMARCA2_E1420S",0,0,0.00291505306282518,0.115541637200099
"VHL_WT SMARCA2_E1420S",0,0,0.00327454916287773,0.129439680856116
"VHL_WT SMARCA2_E1420S",0,0,0.00367837977182863,0.144961367004933
"VHL_WT SMARCA2_E1420S",0,0,0.00413201240011533,0.162283927431435
"VHL_WT SMARCA2_E1420S",0,0,0.00464158883361278,0.181600717096842
"VHL_WT SMARCA2_E1420S",0,0,0.00521400828799968,0.203121799334549
"VHL_WT SMARCA2_E1420S",0,0,0.00585702081805667,0.227074296809625
"VHL_WT SMARCA2_E1420S",0,0,0.00657933224657568,0.253702401891767
"VHL_WT SMARCA2_E1420S",0,0,0.00739072203352578,0.283266961004663
"VHL_WT SMARCA2_E1420S",0,0,0.00830217568131974,0.316044166825893
"VHL_WT SMARCA2_E1420S",0,0,0.0093260334688322,0.352324231566648
"VHL_WT SMARCA2_E1420S",0,0,0.0104761575278967,0.392408419008804
"VHL_WT SMARCA2_E1420S",0,0,0.01176811952435,0.436605172155421
"VHL_WT SMARCA2_E1420S",0,0,0.0132194114846603,0.485224233488444
"VHL_WT SMARCA2_E1420S",0,0,0.0148496826225447,0.538571100559066
"VHL_WT SMARCA2_E1420S",0,0,0.0166810053720006,0.596936915880575
"VHL_WT SMARCA2_E1420S",0,0,0.0187381742286038,0.660588377235274
"VHL_WT SMARCA2_E1420S",0,0,0.0210490414451202,0.729754837256708
"VHL_WT SMARCA2_E1420S",0,0,0.0236448941264541,0.804613280930182
"VHL_WT SMARCA2_E1420S",0,0,0.0265608778294669,0.885271704486818
"VHL_WT SMARCA2_E1420S",0,0,0.0298364724028334,0.97175108746181
"VHL_WT SMARCA2_E1420S",0,0,0.0335160265093884,1.06396693916437
"VHL_WT SMARCA2_E1420S",0,0,0.0376493580679247,1.16171162995006
"VHL_WT SMARCA2_E1420S",0,0,0.042292428743895,1.26463912983637
"VHL_WT SMARCA2_E1420S",0,0,0.047508101621028,1.37225409858894
"VHL_WT SMARCA2_E1420S",0,0,0.0533669923120631,1.48390742743675
"VHL_WT SMARCA2_E1420S",0,0,0.0599484250318941,1.59880021912439
"VHL_WT SMARCA2_E1420S",0,0,0.0673415065775082,1.71599742361855
"VHL_WT SMARCA2_E1420S",0,0,0.0756463327554629,1.8344526874169
"VHL_WT SMARCA2_E1420S",0,0,0.0849753435908644,1.95304124517347
"VHL_WT SMARCA2_E1420S",0,0,0.0954548456661834,2.07060195631161
"VHL_WT SMARCA2_E1420S",0,0,0.107226722201032,2.18598359499555
"VHL_WT SMARCA2_E1420S",0,0,0.120450354025878,2.29808840721421
"VHL_WT SMARCA2_E1420S",0,0,0.135304777457981,2.40591354867557
"VHL_WT SMARCA2_E1420S",0,0,0.151991108295293,2.50858274913035
"VHL_WT SMARCA2_E1420S",0,0,0.170735264747069,2.60536755309556
"VHL_WT SMARCA2_E1420S",0,0,0.191791026167249,2.69569559284642
"VHL_WT SMARCA2_E1420S",0,0,0.215443469003188,2.77915154802471
"VHL_WT SMARCA2_E1420S",0,0,0.242012826479438,2.85546065682699
"VHL_WT SMARCA2_E1420S",0,0,0.271858824273294,2.92447637115007
"VHL_WT SMARCA2_E1420S",0,0,0.305385550883342,2.98615612181469
"VHL_WT SMARCA2_E1420S",0,0,0.343046928631492,3.04053877114361
"VHL_WT SMARCA2_E1420S",0,0,0.385352859371053,3.08772205551521
"VHL_WT SMARCA2_E1420S",0,0,0.432876128108306,3.12784200896763
"VHL_WT SMARCA2_E1420S",0,0,0.486260158006535,3.16105495686543
"VHL_WT SMARCA2_E1420S",0,0,0.546227721768434,3.18752263977244
"VHL_WT SMARCA2_E1420S",0,0,0.613590727341317,3.20740049938249
"VHL_WT SMARCA2_E1420S",0,0,0.689261210434969,3.22082883665486
"VHL_WT SMARCA2_E1420S",0,0,0.774263682681127,3.22792696811696
"VHL_WT SMARCA2_E1420S",0,0,0.869749002617783,3.22878950984206
"VHL_WT SMARCA2_E1420S",0,0,0.977009957299225,3.22348523382131
"VHL_WT SMARCA2_E1420S",0,0,1.09749876549306,3.21205767374938
"VHL_WT SMARCA2_E1420S",0,0,1.23284673944207,3.19452759013568
"VHL_WT SMARCA2_E1420S",0,0,1.38488637139387,3.17089708116609
"VHL_WT SMARCA2_E1420S",0,0,1.55567614393047,3.14115516349939
"VHL_WT SMARCA2_E1420S",0,0,1.74752840000768,3.105284718335
"VHL_WT SMARCA2_E1420S",0,0,1.96304065004027,3.06327071176206
"VHL_WT SMARCA2_E1420S",0,0,2.20513073990305,3.01510947319504
"VHL_WT SMARCA2_E1420S",0,0,2.47707635599171,2.96081864214273
"VHL_WT SMARCA2_E1420S",0,0,2.78255940220713,2.90044799146677
"VHL_WT SMARCA2_E1420S",0,0,3.12571584968824,2.83408986962672
"VHL_WT SMARCA2_E1420S",0,0,3.51119173421513,2.76188977261747
"VHL_WT SMARCA2_E1420S",0,0,3.94420605943766,2.68405565229495
"VHL_WT SMARCA2_E1420S",0,0,4.43062145758388,2.6008658018724
"VHL_WT SMARCA2_E1420S",0,0,4.97702356433211,2.51267451763548
"VHL_WT SMARCA2_E1420S",0,0,5.59081018251222,2.41991490704223
"VHL_WT SMARCA2_E1420S",0,0,6.28029144183425,2.32309842544594
"VHL_WT SMARCA2_E1420S",0,0,7.05480231071865,2.22281069825925
"VHL_WT SMARCA2_E1420S",0,0,7.92482898353917,2.11970355798217
"VHL_WT SMARCA2_E1420S",0,0,8.90215085445039,2.01448344662798
"VHL_WT SMARCA2_E1420S",0,0,10,1.90789658784576
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,1e-04,0.00404857924848583
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000112332403297803,0.00454741016365974
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000126185688306602,0.00510800659520568
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00014174741629268,0.00573727589319596
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000159228279334109,0.00644399432797749
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000178864952905744,0.00723760701952253
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000200923300256505,0.00812881169329192
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000225701971963392,0.00912956982865607
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000253536449397011,0.0102532989460785
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00028480358684358,0.0115150473154527
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000319926713779738,0.0129316894740372
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000359381366380463,0.0145221483623312
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000403701725859655,0.016307719924124
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000453487850812858,0.0183120811752962
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000509413801481638,0.0205615972637537
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000572236765935022,0.0230861097385999
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000642807311728432,0.0259193385381103
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000722080901838546,0.0290983582551301
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000811130830789687,0.0326648706109853
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.000911162756115489,0.036665476562299
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00102353102189903,0.0411521326780492
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00114975699539774,0.046183220825162
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00129154966501488,0.0518231452948708
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00145082877849594,0.058144161265422
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00162975083462064,0.0652265257390282
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00183073828029537,0.0731594112520217
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00205651230834865,0.0820417840466688
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00231012970008316,0.0919833285311562
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00259502421139974,0.103105315405953
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00291505306282518,0.115541637200099
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00327454916287773,0.129439680856116
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00367837977182863,0.144961367004933
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00413201240011533,0.162283927431435
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00464158883361278,0.181600717096842
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00521400828799968,0.203121799334549
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00585702081805667,0.227074296809625
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00657933224657568,0.253702401891767
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00739072203352578,0.283266961004663
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.00830217568131974,0.316044166825893
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0093260334688322,0.352324231566648
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0104761575278967,0.392408419008804
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.01176811952435,0.436605172155421
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0132194114846603,0.485224233488444
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0148496826225447,0.538571100559066
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0166810053720006,0.596936915880575
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0187381742286038,0.660588377235274
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0210490414451202,0.729754837256708
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0236448941264541,0.804613280930182
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0265608778294669,0.885271704486818
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0298364724028334,0.97175108746181
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0335160265093884,1.06396693916437
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0376493580679247,1.16171162995006
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.042292428743895,1.26463912983637
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.047508101621028,1.37225409858894
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0533669923120631,1.48390742743675
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0599484250318941,1.59880021912439
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0673415065775082,1.71599742361855
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0756463327554629,1.8344526874169
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0849753435908644,1.95304124517347
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.0954548456661834,2.07060195631161
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.107226722201032,2.18598359499555
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.120450354025878,2.29808840721421
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.135304777457981,2.40591354867557
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.151991108295293,2.50858274913035
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.170735264747069,2.60536755309556
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.191791026167249,2.69569559284642
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.215443469003188,2.77915154802471
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.242012826479438,2.85546065682699
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.271858824273294,2.92447637115007
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.305385550883342,2.98615612181469
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.343046928631492,3.04053877114361
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.385352859371053,3.08772205551521
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.432876128108306,3.12784200896763
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.486260158006535,3.16105495686543
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.546227721768434,3.18752263977244
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.613590727341317,3.20740049938249
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.689261210434969,3.22082883665486
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.774263682681127,3.22792696811696
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.869749002617783,3.22878950984206
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,0.977009957299225,3.22348523382131
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,1.09749876549306,3.21205767374938
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,1.23284673944207,3.19452759013568
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,1.38488637139387,3.17089708116609
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,1.55567614393047,3.14115516349939
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,1.74752840000768,3.105284718335
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,1.96304065004027,3.06327071176206
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,2.20513073990305,3.01510947319504
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,2.47707635599171,2.96081864214273
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,2.78255940220713,2.90044799146677
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,3.12571584968824,2.83408986962672
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,3.51119173421513,2.76188977261747
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,3.94420605943766,2.68405565229495
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,4.43062145758388,2.6008658018724
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,4.97702356433211,2.51267451763548
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,5.59081018251222,2.41991490704223
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,6.28029144183425,2.32309842544594
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,7.05480231071865,2.22281069825925
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,7.92482898353917,2.11970355798217
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,8.90215085445039,2.01448344662798
"VHL_WT SMARCA2_E1420S",0.00016,0.0288081831495752,10,1.90789658784576
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,1e-04,0.00404857924848583
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000112332403297803,0.00454741016365974
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000126185688306602,0.00510800659520568
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00014174741629268,0.00573727589319596
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000159228279334109,0.00644399432797749
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000178864952905744,0.00723760701952253
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000200923300256505,0.00812881169329192
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000225701971963392,0.00912956982865607
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000253536449397011,0.0102532989460785
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00028480358684358,0.0115150473154527
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000319926713779738,0.0129316894740372
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000359381366380463,0.0145221483623312
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000403701725859655,0.016307719924124
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000453487850812858,0.0183120811752962
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000509413801481638,0.0205615972637537
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000572236765935022,0.0230861097385999
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000642807311728432,0.0259193385381103
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000722080901838546,0.0290983582551301
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000811130830789687,0.0326648706109853
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.000911162756115489,0.036665476562299
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00102353102189903,0.0411521326780492
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00114975699539774,0.046183220825162
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00129154966501488,0.0518231452948708
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00145082877849594,0.058144161265422
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00162975083462064,0.0652265257390282
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00183073828029537,0.0731594112520217
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00205651230834865,0.0820417840466688
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00231012970008316,0.0919833285311562
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00259502421139974,0.103105315405953
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00291505306282518,0.115541637200099
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00327454916287773,0.129439680856116
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00367837977182863,0.144961367004933
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00413201240011533,0.162283927431435
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00464158883361278,0.181600717096842
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00521400828799968,0.203121799334549
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00585702081805667,0.227074296809625
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00657933224657568,0.253702401891767
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00739072203352578,0.283266961004663
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.00830217568131974,0.316044166825893
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0093260334688322,0.352324231566648
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0104761575278967,0.392408419008804
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.01176811952435,0.436605172155421
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0132194114846603,0.485224233488444
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0148496826225447,0.538571100559066
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0166810053720006,0.596936915880575
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0187381742286038,0.660588377235274
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0210490414451202,0.729754837256708
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0236448941264541,0.804613280930182
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0265608778294669,0.885271704486818
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0298364724028334,0.97175108746181
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0335160265093884,1.06396693916437
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0376493580679247,1.16171162995006
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.042292428743895,1.26463912983637
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.047508101621028,1.37225409858894
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0533669923120631,1.48390742743675
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0599484250318941,1.59880021912439
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0673415065775082,1.71599742361855
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0756463327554629,1.8344526874169
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0849753435908644,1.95304124517347
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.0954548456661834,2.07060195631161
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.107226722201032,2.18598359499555
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.120450354025878,2.29808840721421
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.135304777457981,2.40591354867557
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.151991108295293,2.50858274913035
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.170735264747069,2.60536755309556
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.191791026167249,2.69569559284642
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.215443469003188,2.77915154802471
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.242012826479438,2.85546065682699
"VHL_WT SMARCA2_E1420S",8e-04,0.309979555707445,0.271858824273294,2.92447637115007
