Minutes,uM,mBU_corrected,stdev,Construct
33.766666666666666,0.004,2.1129958810541183,0.44626926087005436,VHL_WT SMARCA2_E1420S
33.766666666666666,0.02,2.7677082505539925,0.5116249502759013,VHL_WT SMARCA2_E1420S
33.766666666666666,0.1,3.64759949520501,0.15436395712065684,VHL_WT SMARCA2_E1420S
33.766666666666666,0.5,4.269544149299858,0.2738836963082179,VHL_WT SMARCA2_E1420S
33.766666666666666,5.0,4.8513829000506785,0.024833546080524748,VHL_WT SMARCA2_E1420S
70.08333333333333,0.0,1.5767025028997468,0.32964211263366106,VHL_WT SMARCA2_E1420S
70.08333333333333,0.00016,1.7339728009482078,0.20250363833252336,VHL_WT SMARCA2_E1420S
70.08333333333333,0.0008,1.2857907854284631,0.3764453846561789,VHL_WT SMARCA2_E1420S
70.08333333333333,0.004,2.0818018189923917,0.04932372571688989,VHL_WT SMARCA2_E1420S
70.08333333333333,0.02,2.8904186833848993,0.015411446061506703,VHL_WT SMARCA2_E1420S
70.08333333333333,0.1,3.6135348688220565,0.18997081489905024,VHL_WT SMARCA2_E1420S
70.08333333333333,0.5,4.604777409330086,0.29019354591213936,VHL_WT SMARCA2_E1420S
70.08333333333333,5.0,3.5576631759417365,0.5380035175205299,VHL_WT SMARCA2_E1420S
97.21666666666667,0.0,1.255272520588683,0.5492387772264218,VHL_WT SMARCA2_E1420S
97.21666666666667,0.00016,1.2840807037382582,0.060486222199016566,VHL_WT SMARCA2_E1420S
97.21666666666667,0.0008,1.5652520762961277,0.17346373663405906,VHL_WT SMARCA2_E1420S
97.21666666666667,0.004,1.9147031934800527,0.08480036794686854,VHL_WT SMARCA2_E1420S
97.21666666666667,0.02,2.968347289588033,0.44041148822515375,VHL_WT SMARCA2_E1420S
97.21666666666667,0.1,3.590894618829763,0.04128876978362808,VHL_WT SMARCA2_E1420S
97.21666666666667,0.5,4.299873457177835,0.3575516941156883,VHL_WT SMARCA2_E1420S
97.21666666666667,5.0,4.579683226957723,0.7954555193784321,VHL_WT SMARCA2_E1420S
134.25,0.0,1.730784035219778,0.467791527605294,VHL_WT SMARCA2_E1420S
134.25,0.00016,2.1719999735471784,0.011647226070008277,VHL_WT SMARCA2_E1420S
134.25,0.0008,1.785286003530092,0.16305277651803032,VHL_WT SMARCA2_E1420S
134.25,0.004,2.1720786528563503,0.0637226764233073,VHL_WT SMARCA2_E1420S
134.25,0.02,3.5717342292341465,0.21207700493338558,VHL_WT SMARCA2_E1420S
134.25,0.1,3.996777178591837,0.14299603883565173,VHL_WT SMARCA2_E1420S
134.25,0.5,4.738608745081346,0.043230630576370443,VHL_WT SMARCA2_E1420S
134.25,5.0,4.386648183155837,0.12942234331970437,VHL_WT SMARCA2_E1420S
154.96666666666667,0.0,1.5847597241056128,0.4554633919053992,VHL_WT SMARCA2_E1420S
154.96666666666667,0.00016,1.3866336002110042,0.2952193679825309,VHL_WT SMARCA2_E1420S
154.96666666666667,0.0008,2.001918899936226,0.29544702204712747,VHL_WT SMARCA2_E1420S
154.96666666666667,0.004,2.0071350725446315,0.05818108059642729,VHL_WT SMARCA2_E1420S
154.96666666666667,0.02,3.060937143263091,0.16411821298030807,VHL_WT SMARCA2_E1420S
154.96666666666667,0.1,4.005968231545069,0.26244283654479017,VHL_WT SMARCA2_E1420S
154.96666666666667,0.5,4.185679527427271,0.2610167870424432,VHL_WT SMARCA2_E1420S
154.96666666666667,5.0,4.238477350954595,0.327377181364955,VHL_WT SMARCA2_E1420S
0.0,0.0,1.4725431628777814,0.040507523125493376,VHL_R69Q SMARCA2_WT
0.0,0.00016,1.2123658214960438,0.3892474247451319,VHL_R69Q SMARCA2_WT
0.0,0.0008,0.8505034485963412,0.47485910523539054,VHL_R69Q SMARCA2_WT
0.0,0.004,1.40786816115327,0.009756037772722052,VHL_R69Q SMARCA2_WT
0.0,0.02,1.7144284093428128,0.3361871714301837,VHL_R69Q SMARCA2_WT
0.0,0.1,1.906768353455381,0.1671186326874808,VHL_R69Q SMARCA2_WT
0.0,0.5,2.4874685791060847,0.5866823692876183,VHL_R69Q SMARCA2_WT
0.0,5.0,2.213031702405389,0.05657883926691754,VHL_R69Q SMARCA2_WT
33.766666666666666,0.0,1.3784016913718222,0.30096758820528086,VHL_R69Q SMARCA2_WT
33.766666666666666,0.00016,1.6994553903507406,0.13176955504727944,VHL_R69Q SMARCA2_WT
33.766666666666666,0.0008,1.5057285366091486,0.35070364215258226,VHL_R69Q SMARCA2_WT
33.766666666666666,0.004,1.6022838574117548,0.12077160398268309,VHL_R69Q SMARCA2_WT
33.766666666666666,0.02,2.283055695013452,0.27671552521113013,VHL_R69Q SMARCA2_WT
33.766666666666666,0.1,2.476728264763003,0.18811141658082126,VHL_R69Q SMARCA2_WT
33.766666666666666,0.5,2.3755126269907425,0.06322275981837555,VHL_R69Q SMARCA2_WT
33.766666666666666,5.0,2.697873190261687,0.33953051642216164,VHL_R69Q SMARCA2_WT
70.08333333333333,0.0,1.9397647283414434,0.14350274020950388,VHL_R69Q SMARCA2_WT
70.08333333333333,0.00016,1.6448823612120416,0.03461282519177111,VHL_R69Q SMARCA2_WT
70.08333333333333,0.0008,1.8849155869907506,0.25051896569899706,VHL_R69Q SMARCA2_WT
70.08333333333333,0.004,1.8063300405330365,0.28028129213185066,VHL_R69Q SMARCA2_WT
70.08333333333333,0.02,2.091471511029323,0.04446799598619051,VHL_R69Q SMARCA2_WT
70.08333333333333,0.1,2.8227869072200855,0.09854172510516783,VHL_R69Q SMARCA2_WT
70.08333333333333,0.5,3.068335053757697,0.16691497445870002,VHL_R69Q SMARCA2_WT
70.08333333333333,5.0,2.9587011024539853,0.2973797657358773,VHL_R69Q SMARCA2_WT
97.21666666666667,0.0,1.6148345804859772,0.2906712532301109,VHL_R69Q SMARCA2_WT
97.21666666666667,0.00016,1.6936333703773472,0.47869254324775595,VHL_R69Q SMARCA2_WT
97.21666666666667,0.0008,1.5330116800404183,0.4314453668363635,VHL_R69Q SMARCA2_WT
97.21666666666667,0.004,1.6220937201252812,0.316225376736717,VHL_R69Q SMARCA2_WT
97.21666666666667,0.02,2.263176140618165,0.09086590451003161,VHL_R69Q SMARCA2_WT
97.21666666666667,0.1,2.6400447370510114,0.043383200493774594,VHL_R69Q SMARCA2_WT
97.21666666666667,0.5,3.305462425368059,0.3857373877860456,VHL_R69Q SMARCA2_WT
97.21666666666667,5.0,2.9304106286505633,0.07628079279222366,VHL_R69Q SMARCA2_WT
134.25,0.0,1.9250705651879034,0.14647391755737227,VHL_R69Q SMARCA2_WT
134.25,0.00016,1.8747503313242744,0.005167416279078213,VHL_R69Q SMARCA2_WT
134.25,0.0008,1.9897474640890467,0.01908133990167501,VHL_R69Q SMARCA2_WT
134.25,0.004,1.9357718203890935,0.18107413230135908,VHL_R69Q SMARCA2_WT
134.25,0.02,2.3800181785702543,0.058771018727247624,VHL_R69Q SMARCA2_WT
134.25,0.1,2.8860262897787585,0.6006658193750277,VHL_R69Q SMARCA2_WT
134.25,0.5,3.060362127066943,0.5878414833571953,VHL_R69Q SMARCA2_WT
134.25,5.0,2.895175750282312,0.18573165484673546,VHL_R69Q SMARCA2_WT
154.96666666666667,0.0,1.78352445087405,0.35153425946207095,VHL_R69Q SMARCA2_WT
154.96666666666667,0.00016,1.5619767050579725,0.32260427003367287,VHL_R69Q SMARCA2_WT
154.96666666666667,0.0008,1.9720607799820948,0.22244684629632247,VHL_R69Q SMARCA2_WT
154.96666666666667,0.004,2.206395816385003,0.03689397332710385,VHL_R69Q SMARCA2_WT
154.96666666666667,0.02,2.1942314249753663,0.4521272067482752,VHL_R69Q SMARCA2_WT
154.96666666666667,0.1,3.051977158657027,0.20639448706624458,VHL_R69Q SMARCA2_WT
154.96666666666667,0.5,3.2546269131950725,0.13751280886634004,VHL_R69Q SMARCA2_WT
154.96666666666667,5.0,3.0626636821492665,0.2631047171161457,VHL_R69Q SMARCA2_WT
0.0,0.0,2.0571431533361606,0.4318882162042326,VHL_Y112F SMARCA2_WT
0.0,0.00016,1.2941912826701696,0.4129519514926004,VHL_Y112F SMARCA2_WT
0.0,0.0008,1.4334936431601237,0.16047189846964713,VHL_Y112F SMARCA2_WT
0.0,0.004,1.4766006023127156,0.25652585860544197,VHL_Y112F SMARCA2_WT
0.0,0.02,1.8349001914492282,0.1046505943754569,VHL_Y112F SMARCA2_WT
0.0,0.1,2.030759555211537,0.13382044006430238,VHL_Y112F SMARCA2_WT
0.0,0.5,2.8267173924054934,0.33706697878767083,VHL_Y112F SMARCA2_WT
0.0,5.0,2.758895212374954,0.07166620189430045,VHL_Y112F SMARCA2_WT
33.766666666666666,0.0,2.306864587228479,0.1923326998029927,VHL_Y112F SMARCA2_WT
33.766666666666666,0.00016,2.346607883721626,0.20708043101285278,VHL_Y112F SMARCA2_WT
33.766666666666666,0.0008,2.389058976166968,0.6499641694940268,VHL_Y112F SMARCA2_WT
33.766666666666666,0.004,2.1812393562452055,0.07689017385217302,VHL_Y112F SMARCA2_WT
33.766666666666666,0.02,2.744448556527132,0.4134687765705754,VHL_Y112F SMARCA2_WT
33.766666666666666,0.1,3.4411881950234084,0.15695322117052882,VHL_Y112F SMARCA2_WT
33.766666666666666,0.5,4.065781669570204,0.0880023424532962,VHL_Y112F SMARCA2_WT
33.766666666666666,5.0,3.867478672601158,0.32455811375594634,VHL_Y112F SMARCA2_WT
70.08333333333333,0.0,2.313658928434145,0.4201140373796439,VHL_Y112F SMARCA2_WT
70.08333333333333,0.00016,1.852611422843367,0.04378365825315096,VHL_Y112F SMARCA2_WT
70.08333333333333,0.0008,1.9359203520793518,0.14889247647676934,VHL_Y112F SMARCA2_WT
70.08333333333333,0.004,2.3905539326829777,0.0008279156558591514,VHL_Y112F SMARCA2_WT
70.08333333333333,0.02,2.8311144033847278,0.24675757325938644,VHL_Y112F SMARCA2_WT
70.08333333333333,0.1,3.198950647238462,0.6063603692924048,VHL_Y112F SMARCA2_WT
70.08333333333333,0.5,3.654382909888051,0.12842416980381474,VHL_Y112F SMARCA2_WT
70.08333333333333,5.0,3.69112025993745,0.4559674490467611,VHL_Y112F SMARCA2_WT
97.21666666666667,0.0,1.8594613117519199,0.24268192431091906,VHL_Y112F SMARCA2_WT
97.21666666666667,0.00016,2.1433592069746723,0.38726442361637653,VHL_Y112F SMARCA2_WT
97.21666666666667,0.0008,1.9490468337694598,0.08655834290701073,VHL_Y112F SMARCA2_WT
97.21666666666667,0.004,1.8480135994514928,0.31019028117896896,VHL_Y112F SMARCA2_WT
97.21666666666667,0.02,2.5672765273772296,0.05644541753891592,VHL_Y112F SMARCA2_WT
97.21666666666667,0.1,3.505602110769738,0.31114777928761056,VHL_Y112F SMARCA2_WT
97.21666666666667,0.5,3.7050897963913982,0.1355889264937581,VHL_Y112F SMARCA2_WT
97.21666666666667,5.0,3.232845936389806,0.24509995029694417,VHL_Y112F SMARCA2_WT
134.25,0.0,2.1574417407546527,0.02904785171001003,VHL_Y112F SMARCA2_WT
134.25,0.00016,2.1495881148296423,0.16747933011260518,VHL_Y112F SMARCA2_WT
134.25,0.0008,1.9827509707490973,0.1900689305824528,VHL_Y112F SMARCA2_WT
134.25,0.004,2.0963776653315387,0.12389622913858796,VHL_Y112F SMARCA2_WT
134.25,0.02,2.7462763706824553,0.1748747086005817,VHL_Y112F SMARCA2_WT
134.25,0.1,3.478353349051819,0.22875459960894837,VHL_Y112F SMARCA2_WT
134.25,0.5,3.8268583343765856,0.18762147397844156,VHL_Y112F SMARCA2_WT
134.25,5.0,3.535384023578035,0.19057905832012265,VHL_Y112F SMARCA2_WT
154.96666666666667,0.0,2.2689216658940827,0.010524556375259767,VHL_Y112F SMARCA2_WT
154.96666666666667,0.00016,2.3187771794057666,0.22146289179192594,VHL_Y112F SMARCA2_WT
154.96666666666667,0.0008,2.1444197568356635,0.21077200864151285,VHL_Y112F SMARCA2_WT
154.96666666666667,0.004,2.38803174392248,0.42370172686892865,VHL_Y112F SMARCA2_WT
154.96666666666667,0.02,3.11955038742917,0.08901301083827717,VHL_Y112F SMARCA2_WT
154.96666666666667,0.1,3.408419399937589,0.10320959078788947,VHL_Y112F SMARCA2_WT
154.96666666666667,0.5,3.568988113663684,0.2986991291411781,VHL_Y112F SMARCA2_WT
154.96666666666667,5.0,3.6265900668108833,0.3031066746232827,VHL_Y112F SMARCA2_WT
0.0,0.0,1.0093273666403038,0.8840315757126306,VHL_WT SMARCA2_WT
0.0,0.00016,1.1154024025280735,0.1685323696933276,VHL_WT SMARCA2_WT
0.0,0.0008,0.9331290949891118,0.5020838858805017,VHL_WT SMARCA2_WT
0.0,0.004,1.5948354429682015,0.612897766185866,VHL_WT SMARCA2_WT
0.0,0.02,1.535477396135474,0.06244189388334009,VHL_WT SMARCA2_WT
0.0,0.1,2.904326022723983,0.6848398227111219,VHL_WT SMARCA2_WT
0.0,0.5,3.7848223449494283,0.400546924462257,VHL_WT SMARCA2_WT
0.0,5.0,3.345029123290705,0.4013139326065967,VHL_WT SMARCA2_WT
32.583333333333336,0.0,1.2939325773370145,0.21794824076752015,VHL_WT SMARCA2_WT
32.583333333333336,0.00016,1.6255451612207965,0.234829922004133,VHL_WT SMARCA2_WT
32.583333333333336,0.0008,1.7101869909414713,0.07061296955066337,VHL_WT SMARCA2_WT
32.583333333333336,0.004,2.4743436400521563,0.00211685168641587,VHL_WT SMARCA2_WT
32.583333333333336,0.02,3.245290897783965,0.18245397388577297,VHL_WT SMARCA2_WT
32.583333333333336,0.1,4.728317667847097,0.1616537335107516,VHL_WT SMARCA2_WT
32.583333333333336,0.5,5.117208742659956,0.17187063439015715,VHL_WT SMARCA2_WT
32.583333333333336,5.0,3.877461083015225,0.45156112499067785,VHL_WT SMARCA2_WT
68.88333333333334,0.0,1.0971339018956172,0.12255228258202226,VHL_WT SMARCA2_WT
68.88333333333334,0.00016,1.448943133748191,0.30345232528691113,VHL_WT SMARCA2_WT
68.88333333333334,0.0008,1.335952279280157,0.3384946699645681,VHL_WT SMARCA2_WT
68.88333333333334,0.004,2.3252305724799616,0.42405821946963185,VHL_WT SMARCA2_WT
68.88333333333334,0.02,3.3839700270658923,0.45298856937890564,VHL_WT SMARCA2_WT
68.88333333333334,0.1,4.360305336568944,0.10327801753652523,VHL_WT SMARCA2_WT
68.88333333333334,0.5,4.195024588611011,0.611240824663967,VHL_WT SMARCA2_WT
68.88333333333334,5.0,3.8866625267902846,0.17882438353381586,VHL_WT SMARCA2_WT
96.05,0.0,1.9750167775812715,0.1650334395058684,VHL_WT SMARCA2_WT
96.05,0.00016,1.9409621973785,0.23037971905320737,VHL_WT SMARCA2_WT
96.05,0.0008,1.8542661761636774,0.2883138702485792,VHL_WT SMARCA2_WT
96.05,0.004,3.2224044331624944,0.02548247188995298,VHL_WT SMARCA2_WT
96.05,0.02,3.5355245792265917,0.22606857000695776,VHL_WT SMARCA2_WT
96.05,0.1,5.2760415134032135,0.4252453290699473,VHL_WT SMARCA2_WT
96.05,0.5,5.046756150870354,1.579562823153925,VHL_WT SMARCA2_WT
96.05,5.0,4.16909025412271,0.105541416873221,VHL_WT SMARCA2_WT
133.05,0.0,1.2930449347137456,0.8491424323968342,VHL_WT SMARCA2_WT
133.05,0.00016,1.87686820135014,0.406760185817109,VHL_WT SMARCA2_WT
133.05,0.0008,2.323795382112004,0.3985175321025353,VHL_WT SMARCA2_WT
133.05,0.004,2.3498060261558615,0.5628495457309898,VHL_WT SMARCA2_WT
133.05,0.02,3.845720737022547,0.13335306332354632,VHL_WT SMARCA2_WT
133.05,0.1,4.711096492019714,0.3354955624373144,VHL_WT SMARCA2_WT
133.05,0.5,4.604971751563789,0.587817971526214,VHL_WT SMARCA2_WT
133.05,5.0,3.9974972501987027,0.35924769909054577,VHL_WT SMARCA2_WT
153.78333333333333,0.0,1.1207793993074429,0.011483068623658438,VHL_WT SMARCA2_WT
153.78333333333333,0.00016,1.4828406596548573,0.44643083287882973,VHL_WT SMARCA2_WT
153.78333333333333,0.0008,1.8885374846717724,0.28041492387353417,VHL_WT SMARCA2_WT
153.78333333333333,0.004,2.9883305628364214,0.01627573195443007,VHL_WT SMARCA2_WT
153.78333333333333,0.02,3.768133237689634,0.543149465915951,VHL_WT SMARCA2_WT
153.78333333333333,0.1,4.1093401240403535,0.07205052228884568,VHL_WT SMARCA2_WT
153.78333333333333,0.5,4.455223970431078,0.6510080688442795,VHL_WT SMARCA2_WT
153.78333333333333,5.0,4.31268366387839,0.3351624278429608,VHL_WT SMARCA2_WT
